epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,868.248,0.43426,0.38501,0.84751,0.97845,0.94475,0.99222,0.93092,0.36734,0.28,0.81995,0.000781033,0.000781033,0.000781033
32,896.303,0.43091,0.36588,0.84584,0.96949,0.96782,0.99081,0.93366,0.35612,0.2802,0.81657,0.000770034,0.000770034,0.000770034
33,924.191,0.42209,0.36653,0.84101,0.96542,0.97249,0.99041,0.93454,0.35586,0.26191,0.81682,0.000759035,0.000759035,0.000759035
34,952.271,0.41989,0.37579,0.83568,0.93527,0.90831,0.97857,0.91805,0.36296,0.40015,0.82142,0.000748036,0.000748036,0.000748036
35,980.241,0.42083,0.36,0.84194,0.98503,0.98379,0.99337,0.93401,0.37063,0.24699,0.81952,0.000737037,0.000737037,0.000737037
36,1008.14,0.42298,0.35992,0.84521,0.98064,0.97783,0.99336,0.92913,0.35506,0.25111,0.81747,0.000726038,0.000726038,0.000726038
37,1035.96,0.42038,0.35866,0.84745,0.92656,0.93791,0.9857,0.93299,0.35484,0.40355,0.81834,0.00071504,0.00071504,0.00071504
38,1063.83,0.40882,0.36079,0.84075,0.88548,0.95136,0.98507,0.92775,0.35857,0.48842,0.81899,0.000704041,0.000704041,0.000704041
39,1091.68,0.41284,0.38896,0.83813,0.91645,0.94167,0.98288,0.92206,0.35592,0.35576,0.81652,0.000693042,0.000693042,0.000693042
40,1119.51,0.40855,0.3331,0.84023,0.93024,0.95802,0.99338,0.93601,0.35432,0.33707,0.81895,0.000682043,0.000682043,0.000682043
41,1147.43,0.40939,0.33464,0.83778,0.98505,0.98197,0.99343,0.93888,0.35109,0.22643,0.81642,0.000671044,0.000671044,0.000671044
42,1175.21,0.40744,0.35525,0.83728,0.97198,0.99338,0.99455,0.94084,0.34719,0.22171,0.81671,0.000660045,0.000660045,0.000660045
43,1202.98,0.40833,0.32694,0.83972,0.98757,0.98174,0.99419,0.937,0.35613,0.24093,0.81772,0.000649046,0.000649046,0.000649046
44,1230.85,0.41248,0.33593,0.84314,0.97708,0.97158,0.9934,0.9384,0.35184,0.24662,0.81647,0.000638047,0.000638047,0.000638047
45,1258.84,0.40946,0.33092,0.84318,0.95108,0.9321,0.98524,0.92571,0.35376,0.3218,0.8174,0.000627048,0.000627048,0.000627048
46,1286.81,0.40661,0.33271,0.83895,0.98706,0.97857,0.9928,0.93575,0.34391,0.22519,0.81525,0.000616049,0.000616049,0.000616049
47,1316.9,0.40268,0.3252,0.83797,0.97737,0.97944,0.99416,0.93754,0.35004,0.24465,0.81701,0.000605051,0.000605051,0.000605051
48,1346.63,0.40622,0.33402,0.83652,0.95572,0.96445,0.99155,0.93406,0.35045,0.29029,0.81909,0.000594052,0.000594052,0.000594052
49,1375.37,0.40806,0.32997,0.84295,0.95062,0.96921,0.99395,0.93835,0.34147,0.26073,0.81555,0.000583053,0.000583053,0.000583053
50,1404.59,0.40064,0.31098,0.84282,0.98735,0.99318,0.99473,0.9424,0.3397,0.20044,0.81308,0.000572054,0.000572054,0.000572054
51,1432.51,0.39511,0.30562,0.83203,0.99005,0.99043,0.99447,0.93651,0.35171,0.21857,0.81461,0.000561055,0.000561055,0.000561055
52,1460.48,0.40439,0.31785,0.83959,0.97328,0.98569,0.99443,0.93919,0.35767,0.2327,0.81987,0.000550056,0.000550056,0.000550056
53,1488.65,0.4089,0.30804,0.84407,0.97564,0.98134,0.99093,0.93995,0.3442,0.24081,0.81432,0.000539057,0.000539057,0.000539057
54,1517.02,0.39343,0.29457,0.83497,0.97866,0.96344,0.98905,0.932,0.3485,0.25045,0.81551,0.000528058,0.000528058,0.000528058
55,1545.07,0.3947,0.30476,0.83683,0.97738,0.98246,0.99322,0.94103,0.34692,0.22195,0.814,0.000517059,0.000517059,0.000517059
56,1572.93,0.39507,0.3108,0.83887,0.98568,0.98091,0.99432,0.93942,0.34372,0.20649,0.81664,0.00050606,0.00050606,0.00050606
57,1600.91,0.39539,0.31096,0.83216,0.98181,0.98842,0.99459,0.94158,0.33786,0.20986,0.81225,0.000495062,0.000495062,0.000495062
58,1628.77,0.39979,0.29871,0.84078,0.98831,0.99196,0.99462,0.94118,0.34612,0.19652,0.81274,0.000484063,0.000484063,0.000484063
59,1656.69,0.39364,0.29826,0.8379,0.95899,0.96722,0.99378,0.93982,0.33883,0.27063,0.81306,0.000473064,0.000473064,0.000473064
60,1684.74,0.39569,0.31045,0.83438,0.94814,0.94214,0.98915,0.93645,0.33993,0.29641,0.81252,0.000462065,0.000462065,0.000462065
61,1712.57,0.39991,0.29188,0.83822,0.98682,0.99068,0.99468,0.94338,0.33906,0.19436,0.81507,0.000451066,0.000451066,0.000451066
62,1740.58,0.39108,0.29484,0.83475,0.96376,0.9857,0.99303,0.94256,0.3386,0.22549,0.81347,0.000440067,0.000440067,0.000440067
63,1768.54,0.38465,0.28155,0.83617,0.98688,0.98245,0.99395,0.94274,0.33636,0.20686,0.81417,0.000429068,0.000429068,0.000429068
64,1796.45,0.39337,0.29614,0.8323,0.97512,0.98919,0.99381,0.94583,0.33733,0.21062,0.81202,0.000418069,0.000418069,0.000418069
65,1824.43,0.38601,0.28797,0.83372,0.98334,0.98499,0.9938,0.94313,0.33326,0.2063,0.81165,0.00040707,0.00040707,0.00040707
66,1852.23,0.38915,0.2739,0.83621,0.99426,0.97907,0.99452,0.94676,0.33251,0.20212,0.81196,0.000396071,0.000396071,0.000396071
67,1880.01,0.38176,0.2737,0.82972,0.97726,0.98121,0.98654,0.93989,0.33277,0.21627,0.81046,0.000385073,0.000385073,0.000385073
68,1907.87,0.38766,0.28479,0.83252,0.9894,0.99201,0.99473,0.948,0.33213,0.18733,0.81028,0.000374074,0.000374074,0.000374074
69,1935.78,0.38421,0.267,0.83723,0.99123,0.98784,0.99439,0.9448,0.33656,0.19583,0.81144,0.000363075,0.000363075,0.000363075
70,1963.7,0.3816,0.27338,0.83783,0.99326,0.98693,0.99444,0.94244,0.33619,0.18958,0.81197,0.000352076,0.000352076,0.000352076
71,1991.53,0.38536,0.2605,0.82973,0.99152,0.99148,0.99465,0.9489,0.33437,0.18448,0.812,0.000341077,0.000341077,0.000341077
72,2019.46,0.38664,0.26788,0.83291,0.96871,0.96939,0.98882,0.94063,0.33874,0.26519,0.81104,0.000330078,0.000330078,0.000330078
73,2047.4,0.38409,0.27638,0.83128,0.97594,0.99245,0.99411,0.94627,0.33401,0.19239,0.81116,0.000319079,0.000319079,0.000319079
74,2075.19,0.38349,0.25658,0.83301,0.99246,0.98711,0.9946,0.94905,0.33491,0.18109,0.81098,0.00030808,0.00030808,0.00030808
75,2103.09,0.37053,0.25551,0.83224,0.98885,0.99118,0.99473,0.94696,0.33532,0.18963,0.81133,0.000297081,0.000297081,0.000297081
76,2130.98,0.37512,0.26424,0.83177,0.98374,0.98856,0.99498,0.94367,0.33611,0.19844,0.81179,0.000286083,0.000286083,0.000286083
77,2158.72,0.37287,0.25732,0.82836,0.98401,0.99111,0.99445,0.94804,0.32718,0.18364,0.80863,0.000275084,0.000275084,0.000275084
78,2186.73,0.37886,0.25219,0.83254,0.98074,0.99142,0.99455,0.94674,0.32937,0.18901,0.81148,0.000264085,0.000264085,0.000264085
79,2214.71,0.38662,0.26202,0.83436,0.9923,0.98715,0.99415,0.94784,0.33168,0.18161,0.80969,0.000253086,0.000253086,0.000253086
80,2243.86,0.3677,0.24234,0.82799,0.99002,0.98429,0.99481,0.94681,0.33214,0.18958,0.8098,0.000242087,0.000242087,0.000242087
81,2272.97,0.37069,0.24559,0.829,0.98668,0.99053,0.99427,0.94756,0.32694,0.1805,0.80962,0.000231088,0.000231088,0.000231088
82,2301.56,0.3726,0.24502,0.82857,0.99266,0.98625,0.99474,0.94615,0.3269,0.18703,0.80907,0.000220089,0.000220089,0.000220089
83,2329.68,0.37133,0.24063,0.83116,0.9904,0.99145,0.99312,0.94744,0.32908,0.17718,0.8099,0.00020909,0.00020909,0.00020909
84,2357.76,0.36683,0.2402,0.82644,0.97917,0.98422,0.99427,0.9457,0.33096,0.19688,0.8103,0.000198091,0.000198091,0.000198091
85,2385.76,0.37386,0.24119,0.82822,0.98394,0.99577,0.99477,0.94781,0.32654,0.17183,0.80866,0.000187092,0.000187092,0.000187092
86,2413.71,0.37271,0.24129,0.83293,0.98579,0.98896,0.99293,0.94669,0.32752,0.18261,0.80838,0.000176094,0.000176094,0.000176094
87,2441.68,0.36442,0.23282,0.83042,0.99496,0.98673,0.9947,0.95149,0.32286,0.17122,0.80881,0.000165095,0.000165095,0.000165095
88,2469.77,0.36192,0.23628,0.8301,0.99327,0.98981,0.9948,0.95115,0.32106,0.17266,0.80827,0.000154096,0.000154096,0.000154096
89,2497.74,0.36705,0.23196,0.83007,0.98814,0.9882,0.99468,0.95043,0.32352,0.17288,0.80934,0.000143097,0.000143097,0.000143097
90,2525.73,0.36589,0.23074,0.82708,0.99192,0.99735,0.99477,0.95122,0.32527,0.16672,0.80949,0.000132098,0.000132098,0.000132098
91,2579.22,0.33974,0.19945,0.82315,0.99052,0.99477,0.99442,0.9501,0.32555,0.17272,0.80853,0.000121099,0.000121099,0.000121099
92,2606.97,0.33823,0.19741,0.82139,0.99007,0.99411,0.99472,0.9521,0.32474,0.16669,0.80895,0.0001101,0.0001101,0.0001101
93,2634.84,0.33712,0.19045,0.81911,0.98999,0.99472,0.99486,0.94934,0.32813,0.16867,0.80916,9.91012e-05,9.91012e-05,9.91012e-05
94,2662.66,0.34055,0.19806,0.8284,0.98562,0.99485,0.99487,0.94996,0.32086,0.16748,0.80837,8.81023e-05,8.81023e-05,8.81023e-05
95,2690.62,0.3372,0.19284,0.82401,0.98246,0.99389,0.99472,0.949,0.32083,0.16889,0.80858,7.71034e-05,7.71034e-05,7.71034e-05
96,2718.5,0.33333,0.18715,0.82483,0.9866,0.99158,0.99399,0.95133,0.32241,0.17075,0.80789,6.61045e-05,6.61045e-05,6.61045e-05
97,2746.37,0.33278,0.18565,0.81915,0.98998,0.99244,0.99486,0.95168,0.32239,0.1686,0.80707,5.51056e-05,5.51056e-05,5.51056e-05
98,2774.27,0.33195,0.18345,0.82421,0.99616,0.98649,0.9949,0.95239,0.32198,0.16158,0.80918,4.41067e-05,4.41067e-05,4.41067e-05
99,2802.18,0.33134,0.18655,0.82361,0.99597,0.98912,0.99492,0.9523,0.31964,0.15748,0.80723,3.31078e-05,3.31078e-05,3.31078e-05
100,2830.11,0.32872,0.17558,0.8213,0.99442,0.993,0.99487,0.95287,0.32155,0.1589,0.80792,2.21089e-05,2.21089e-05,2.21089e-05
