epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,209.478,0.6597,0.45394,0.88267,0.92289,0.90935,0.91226,0.75883,0.65537,0.57353,0.8753,0.000755,0.000755,0.000755
50,213.676,0.65228,0.43943,0.8813,0.92013,0.88443,0.90679,0.76525,0.64336,0.60766,0.87755,0.000744688,0.000744688,0.000744688
51,217.97,0.64635,0.45277,0.87961,0.9261,0.87218,0.91109,0.74072,0.67432,0.56145,0.88599,0.000734375,0.000734375,0.000734375
52,222.216,0.64058,0.42998,0.87447,0.9207,0.89943,0.91575,0.71463,0.71439,0.59129,0.91078,0.000724062,0.000724062,0.000724062
53,226.47,0.63374,0.42733,0.87396,0.91698,0.92255,0.91439,0.76376,0.62269,0.54665,0.87843,0.00071375,0.00071375,0.00071375
54,230.935,0.62805,0.41848,0.87027,0.89974,0.91627,0.91505,0.76247,0.60264,0.51471,0.85992,0.000703437,0.000703437,0.000703437
55,235.456,0.61921,0.4199,0.86826,0.8945,0.91919,0.90723,0.75694,0.64762,0.59,0.87233,0.000693125,0.000693125,0.000693125
56,239.722,0.63852,0.4181,0.87933,0.92404,0.90427,0.9119,0.74909,0.65279,0.63489,0.88714,0.000682813,0.000682813,0.000682813
57,243.902,0.62457,0.41225,0.874,0.92027,0.88721,0.90608,0.71319,0.73873,0.64855,0.90219,0.0006725,0.0006725,0.0006725
58,248.086,0.63482,0.42727,0.87019,0.91886,0.89819,0.91723,0.73512,0.67683,0.55532,0.86459,0.000662188,0.000662188,0.000662188
59,252.331,0.63873,0.43427,0.88266,0.93159,0.90258,0.93178,0.79334,0.58576,0.53125,0.85091,0.000651875,0.000651875,0.000651875
60,256.55,0.61055,0.42216,0.88133,0.93484,0.8984,0.93066,0.78737,0.60406,0.53857,0.86508,0.000641562,0.000641562,0.000641562
61,260.726,0.63091,0.43441,0.87663,0.9793,0.89242,0.94649,0.79262,0.59615,0.4983,0.84995,0.00063125,0.00063125,0.00063125
62,264.906,0.63092,0.40843,0.861,0.88418,0.89943,0.89889,0.75602,0.62013,0.52662,0.86178,0.000620938,0.000620938,0.000620938
63,269.112,0.61811,0.42716,0.87124,0.93394,0.89531,0.90414,0.75009,0.61753,0.56379,0.85109,0.000610625,0.000610625,0.000610625
64,273.339,0.63996,0.43294,0.87927,0.90177,0.91645,0.90846,0.76732,0.58362,0.56078,0.84255,0.000600313,0.000600313,0.000600313
65,277.529,0.63391,0.42386,0.87595,0.92348,0.9134,0.9152,0.77284,0.60885,0.51573,0.85702,0.00059,0.00059,0.00059
66,281.754,0.60263,0.4218,0.87182,0.92582,0.91644,0.92148,0.78905,0.61283,0.50964,0.87353,0.000579688,0.000579688,0.000579688
67,286.175,0.61249,0.41389,0.87932,0.92294,0.89527,0.91708,0.78465,0.61556,0.56013,0.86551,0.000569375,0.000569375,0.000569375
68,290.536,0.59927,0.3933,0.86369,0.91827,0.88519,0.89695,0.73727,0.68234,0.58557,0.87563,0.000559062,0.000559062,0.000559062
69,294.735,0.62053,0.40811,0.87283,0.9077,0.91834,0.92124,0.77433,0.65886,0.53858,0.88399,0.00054875,0.00054875,0.00054875
70,298.929,0.59929,0.40366,0.87099,0.92592,0.88306,0.92157,0.76259,0.68176,0.55263,0.88391,0.000538438,0.000538438,0.000538438
71,303.219,0.59134,0.38526,0.87013,0.92681,0.89644,0.92393,0.78441,0.62329,0.54978,0.8671,0.000528125,0.000528125,0.000528125
72,307.411,0.59807,0.38276,0.86393,0.92538,0.89412,0.91893,0.79992,0.57995,0.56596,0.85978,0.000517813,0.000517813,0.000517813
73,311.585,0.59998,0.38884,0.86046,0.91503,0.90848,0.9154,0.78307,0.60077,0.56279,0.87582,0.0005075,0.0005075,0.0005075
74,315.815,0.59427,0.37932,0.85616,0.92913,0.89203,0.9167,0.78201,0.60723,0.52833,0.86285,0.000497188,0.000497188,0.000497188
75,320.03,0.60468,0.39233,0.86409,0.9158,0.91727,0.92483,0.80339,0.5766,0.53679,0.86487,0.000486875,0.000486875,0.000486875
76,324.306,0.57149,0.37071,0.86288,0.92168,0.89425,0.92689,0.79339,0.62042,0.55292,0.87516,0.000476562,0.000476562,0.000476562
77,328.505,0.5582,0.36616,0.86092,0.91212,0.91183,0.92086,0.79684,0.6185,0.54162,0.87562,0.00046625,0.00046625,0.00046625
78,332.697,0.57105,0.36846,0.85083,0.92041,0.90728,0.92628,0.76473,0.6161,0.5294,0.87094,0.000455937,0.000455937,0.000455937
79,336.87,0.56778,0.3733,0.86369,0.91763,0.90545,0.92086,0.75846,0.64142,0.53327,0.87818,0.000445625,0.000445625,0.000445625
80,341.102,0.57448,0.37709,0.86253,0.92437,0.90147,0.91622,0.77848,0.5956,0.59451,0.86503,0.000435312,0.000435312,0.000435312
81,345.294,0.58869,0.41117,0.86755,0.92421,0.91343,0.92343,0.79311,0.59637,0.57846,0.86556,0.000425,0.000425,0.000425
82,349.521,0.57561,0.39217,0.87106,0.91908,0.90018,0.9125,0.79164,0.61781,0.62737,0.87042,0.000414688,0.000414688,0.000414688
83,353.745,0.57043,0.37302,0.8607,0.91311,0.89549,0.92468,0.7861,0.62034,0.63069,0.86773,0.000404375,0.000404375,0.000404375
84,357.932,0.58546,0.37764,0.86474,0.92037,0.89813,0.9255,0.78192,0.6054,0.54782,0.85511,0.000394063,0.000394063,0.000394063
85,362.174,0.57731,0.36483,0.85844,0.91988,0.89779,0.92193,0.78863,0.57026,0.57666,0.84251,0.00038375,0.00038375,0.00038375
86,366.637,0.57679,0.36682,0.85803,0.91846,0.89222,0.91437,0.74935,0.61928,0.56315,0.85025,0.000373437,0.000373437,0.000373437
87,370.883,0.55423,0.35438,0.8504,0.92325,0.91039,0.92188,0.7868,0.6012,0.54357,0.86695,0.000363125,0.000363125,0.000363125
88,375.14,0.5608,0.34962,0.85494,0.92682,0.91031,0.92871,0.79799,0.5784,0.54218,0.85189,0.000352812,0.000352812,0.000352812
89,379.362,0.57618,0.35259,0.85641,0.91358,0.91407,0.91597,0.76129,0.62267,0.56019,0.86681,0.0003425,0.0003425,0.0003425
90,383.614,0.54511,0.34162,0.8565,0.91819,0.90683,0.91715,0.7772,0.60363,0.56609,0.865,0.000332187,0.000332187,0.000332187
91,387.849,0.5306,0.33724,0.85015,0.92237,0.90782,0.9181,0.77392,0.67834,0.57969,0.88752,0.000321875,0.000321875,0.000321875
92,392.049,0.55092,0.36536,0.85738,0.92019,0.91021,0.91695,0.77405,0.63621,0.56552,0.86498,0.000311563,0.000311563,0.000311563
93,396.247,0.55101,0.33365,0.84697,0.92726,0.90575,0.91851,0.79212,0.61274,0.55405,0.86676,0.00030125,0.00030125,0.00030125
94,400.454,0.52919,0.33477,0.85552,0.92808,0.90694,0.922,0.80088,0.56825,0.52891,0.85593,0.000290937,0.000290937,0.000290937
95,404.65,0.54193,0.36226,0.85639,0.92317,0.91007,0.91765,0.77422,0.62514,0.56103,0.86889,0.000280625,0.000280625,0.000280625
96,408.902,0.54358,0.34742,0.85127,0.92223,0.90194,0.91403,0.77539,0.6069,0.55805,0.85734,0.000270313,0.000270313,0.000270313
97,413.169,0.524,0.34235,0.85429,0.91125,0.909,0.91419,0.78594,0.58681,0.55499,0.86249,0.00026,0.00026,0.00026
98,417.358,0.5282,0.34157,0.8495,0.92122,0.89509,0.91413,0.78125,0.58283,0.54508,0.86089,0.000249687,0.000249687,0.000249687
99,421.574,0.55061,0.35636,0.8626,0.92751,0.89456,0.91642,0.79094,0.56365,0.54362,0.85718,0.000239375,0.000239375,0.000239375
100,425.818,0.54316,0.34592,0.853,0.92643,0.89468,0.91488,0.78616,0.61101,0.55949,0.87232,0.000229063,0.000229063,0.000229063
101,430.019,0.51736,0.3211,0.83847,0.92049,0.89609,0.91564,0.78473,0.57621,0.56315,0.86125,0.00021875,0.00021875,0.00021875
102,434.259,0.51686,0.33162,0.85306,0.93101,0.89714,0.9153,0.79236,0.57348,0.56547,0.85698,0.000208438,0.000208438,0.000208438
103,438.438,0.52771,0.32838,0.84177,0.92248,0.91438,0.91773,0.79006,0.54417,0.53563,0.84681,0.000198125,0.000198125,0.000198125
104,442.633,0.52642,0.33428,0.85751,0.93424,0.89519,0.91622,0.78689,0.58342,0.55057,0.85929,0.000187813,0.000187813,0.000187813
105,446.804,0.5107,0.3259,0.85187,0.93494,0.89391,0.91765,0.80101,0.55127,0.56579,0.85065,0.0001775,0.0001775,0.0001775
106,451.053,0.51396,0.32135,0.84199,0.93272,0.89466,0.92272,0.79559,0.55359,0.54365,0.85128,0.000167188,0.000167188,0.000167188
107,455.288,0.50958,0.33179,0.85081,0.92116,0.90845,0.92283,0.79249,0.55324,0.53182,0.85048,0.000156875,0.000156875,0.000156875
108,459.545,0.49672,0.30909,0.8352,0.92263,0.90894,0.92379,0.7887,0.58043,0.53159,0.85371,0.000146562,0.000146562,0.000146562
109,463.737,0.50177,0.31091,0.83882,0.92113,0.90786,0.92433,0.79942,0.56206,0.53007,0.8513,0.00013625,0.00013625,0.00013625
110,467.984,0.48924,0.31063,0.84232,0.92273,0.90961,0.92175,0.79373,0.55873,0.53471,0.84579,0.000125938,0.000125938,0.000125938
111,499.861,0.5529,0.33646,0.81139,0.91408,0.90708,0.92128,0.80013,0.55399,0.51935,0.84338,0.000115625,0.000115625,0.000115625
112,504.08,0.5654,0.3311,0.81098,0.91182,0.91096,0.91997,0.77762,0.57653,0.54187,0.84838,0.000105312,0.000105312,0.000105312
113,508.217,0.5474,0.32504,0.80566,0.91373,0.91101,0.91901,0.78749,0.57318,0.55466,0.8545,9.5e-05,9.5e-05,9.5e-05
114,512.446,0.57881,0.32714,0.81465,0.91443,0.9104,0.91644,0.78416,0.57753,0.55753,0.8544,8.46875e-05,8.46875e-05,8.46875e-05
115,516.644,0.51596,0.30765,0.80543,0.91317,0.91168,0.91649,0.78338,0.56802,0.54491,0.84978,7.4375e-05,7.4375e-05,7.4375e-05
116,520.602,0.53428,0.30442,0.80085,0.91239,0.91331,0.91584,0.78873,0.56374,0.53945,0.84731,6.40625e-05,6.40625e-05,6.40625e-05
117,524.517,0.52985,0.30565,0.80753,0.91293,0.9128,0.91524,0.77878,0.57586,0.54143,0.85184,5.375e-05,5.375e-05,5.375e-05
118,528.381,0.52657,0.305,0.81027,0.91406,0.91231,0.91493,0.78334,0.56956,0.53662,0.85263,4.34375e-05,4.34375e-05,4.34375e-05
119,532.3,0.52847,0.30684,0.80166,0.91496,0.91233,0.91496,0.79224,0.56896,0.53936,0.85153,3.3125e-05,3.3125e-05,3.3125e-05
120,536.226,0.52196,0.29852,0.8068,0.91489,0.91265,0.91461,0.78536,0.5669,0.53987,0.85074,2.28125e-05,2.28125e-05,2.28125e-05
