epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,152.827,0.73496,0.84162,0.99295,0.81812,0.83055,0.81,0.65648,0.7734,0.93072,1.04714,0.000965375,0.000965375,0.000965375
25,159.273,0.73905,0.84062,0.99104,0.82963,0.84795,0.81715,0.61475,0.78793,0.88156,1.03626,0.000953,0.000953,0.000953
26,165.696,0.72047,0.81194,0.98519,0.8082,0.83581,0.8149,0.6545,0.7267,0.88072,1.01587,0.000940625,0.000940625,0.000940625
27,172.015,0.70488,0.83019,0.98822,0.83677,0.83609,0.83542,0.65772,0.74053,0.84177,0.99357,0.00092825,0.00092825,0.00092825
28,178.36,0.71051,0.82772,0.98191,0.83093,0.81831,0.81618,0.65846,0.73745,0.89419,0.99959,0.000915875,0.000915875,0.000915875
29,184.702,0.72122,0.85316,0.98734,0.85454,0.84146,0.84523,0.66236,0.72108,0.88843,0.99797,0.0009035,0.0009035,0.0009035
30,190.983,0.69721,0.81253,0.97535,0.813,0.81926,0.84446,0.66516,0.7059,0.90385,1.00393,0.000891125,0.000891125,0.000891125
31,197.352,0.71329,0.80636,0.99214,0.81256,0.82628,0.81458,0.65004,0.70749,0.94369,0.98269,0.00087875,0.00087875,0.00087875
32,203.661,0.67905,0.75368,0.97546,0.80594,0.78942,0.81001,0.66511,0.68269,0.90622,0.9921,0.000866375,0.000866375,0.000866375
33,209.985,0.68959,0.81752,0.98153,0.8056,0.78383,0.78685,0.6408,0.69862,1.02376,0.99341,0.000854,0.000854,0.000854
34,216.303,0.66453,0.76508,0.96447,0.84652,0.78327,0.81721,0.64879,0.75433,0.88498,0.99949,0.000841625,0.000841625,0.000841625
35,222.722,0.68823,0.76813,0.97391,0.79844,0.84068,0.81903,0.62965,0.78475,0.92434,0.98955,0.00082925,0.00082925,0.00082925
36,229.048,0.6665,0.76161,0.95504,0.81452,0.80425,0.82076,0.67053,0.67983,0.87593,0.96216,0.000816875,0.000816875,0.000816875
37,235.367,0.66832,0.72776,0.95535,0.83398,0.80654,0.77794,0.63835,0.71621,1.00522,0.98715,0.0008045,0.0008045,0.0008045
38,241.741,0.66679,0.75477,0.97002,0.82744,0.77529,0.78215,0.64535,0.6716,1.04046,0.98372,0.000792125,0.000792125,0.000792125
39,248.072,0.64946,0.71369,0.9492,0.83298,0.80654,0.78677,0.63976,0.71538,1.00456,0.98449,0.00077975,0.00077975,0.00077975
40,254.395,0.64238,0.71843,0.95353,0.81133,0.8687,0.80541,0.65165,0.69289,0.88029,0.98199,0.000767375,0.000767375,0.000767375
41,260.704,0.65721,0.74836,0.96742,0.8244,0.83686,0.80714,0.67093,0.65526,0.87241,0.96768,0.000755,0.000755,0.000755
42,267.036,0.64647,0.72376,0.95488,0.80003,0.75391,0.77622,0.63052,0.62349,0.91767,0.95726,0.000742625,0.000742625,0.000742625
43,273.354,0.64472,0.72079,0.95052,0.78207,0.76716,0.77553,0.62241,0.65691,1.0665,0.95763,0.00073025,0.00073025,0.00073025
44,279.789,0.63834,0.68976,0.94591,0.71918,0.74417,0.75725,0.61741,0.65286,1.00546,0.95419,0.000717875,0.000717875,0.000717875
45,286.097,0.63818,0.68998,0.94602,0.85052,0.796,0.8205,0.67526,0.64911,0.90967,0.96997,0.0007055,0.0007055,0.0007055
46,292.451,0.6274,0.69519,0.94778,0.71329,0.79451,0.77117,0.62479,0.71696,1.06483,0.98083,0.000693125,0.000693125,0.000693125
47,298.8,0.63077,0.71026,0.94539,0.85419,0.79903,0.81569,0.66974,0.64207,0.93666,0.9669,0.00068075,0.00068075,0.00068075
48,305.132,0.6144,0.71215,0.94938,0.83101,0.81969,0.82866,0.68339,0.70053,0.93966,1.00585,0.000668375,0.000668375,0.000668375
49,311.448,0.62147,0.69438,0.94808,0.80833,0.79364,0.7954,0.65433,0.68469,0.93417,0.96472,0.000656,0.000656,0.000656
50,317.738,0.62292,0.6485,0.93572,0.8176,0.8472,0.82973,0.67781,0.63596,0.87985,0.95468,0.000643625,0.000643625,0.000643625
51,324.05,0.59759,0.63832,0.92521,0.83044,0.80065,0.79719,0.66692,0.6751,0.97137,0.97035,0.00063125,0.00063125,0.00063125
52,330.34,0.60775,0.6733,0.94165,0.78757,0.82491,0.81437,0.67454,0.65784,0.99876,0.98778,0.000618875,0.000618875,0.000618875
53,336.63,0.60757,0.68036,0.93739,0.7674,0.77812,0.80326,0.6749,0.6538,0.96805,0.96844,0.0006065,0.0006065,0.0006065
54,342.922,0.60118,0.65833,0.93581,0.81106,0.77633,0.81114,0.66231,0.64487,0.8977,0.95845,0.000594125,0.000594125,0.000594125
55,349.321,0.58993,0.63969,0.93085,0.83827,0.81603,0.80447,0.67416,0.65166,0.94523,0.97092,0.00058175,0.00058175,0.00058175
56,355.693,0.6003,0.66111,0.93517,0.80278,0.82295,0.81257,0.68856,0.65844,0.91813,0.97891,0.000569375,0.000569375,0.000569375
57,362.032,0.58362,0.61947,0.92064,0.83684,0.76477,0.79798,0.6714,0.66854,0.92668,0.9783,0.000557,0.000557,0.000557
58,368.376,0.57824,0.62811,0.92423,0.78028,0.81494,0.82932,0.69066,0.65445,0.86319,0.95655,0.000544625,0.000544625,0.000544625
59,374.783,0.60407,0.60919,0.92824,0.83304,0.79707,0.8123,0.68127,0.65308,0.91242,0.94799,0.00053225,0.00053225,0.00053225
60,381.077,0.57544,0.62933,0.92789,0.82831,0.80945,0.80268,0.6697,0.67572,0.96771,0.96895,0.000519875,0.000519875,0.000519875
61,387.355,0.58187,0.61277,0.92862,0.85054,0.83781,0.83211,0.70081,0.65329,0.86772,0.98753,0.0005075,0.0005075,0.0005075
62,393.711,0.57225,0.58556,0.91793,0.8268,0.80346,0.8075,0.6871,0.63647,0.91725,0.95285,0.000495125,0.000495125,0.000495125
63,400.023,0.57375,0.59633,0.91634,0.82351,0.8134,0.81155,0.68344,0.66434,0.94003,0.96396,0.00048275,0.00048275,0.00048275
64,406.328,0.57608,0.61021,0.92352,0.84567,0.80755,0.81009,0.68359,0.64668,0.97071,0.96523,0.000470375,0.000470375,0.000470375
65,412.674,0.57714,0.5933,0.92343,0.86924,0.79677,0.82563,0.69069,0.63088,0.87615,0.94696,0.000458,0.000458,0.000458
66,419,0.57252,0.60203,0.92534,0.84749,0.80871,0.82559,0.68779,0.65078,0.92792,0.96343,0.000445625,0.000445625,0.000445625
67,425.306,0.55751,0.60889,0.923,0.82289,0.81425,0.82055,0.69178,0.60615,0.94758,0.94819,0.00043325,0.00043325,0.00043325
68,431.594,0.55817,0.58134,0.9186,0.8506,0.82527,0.83402,0.70815,0.6453,0.89043,0.96612,0.000420875,0.000420875,0.000420875
69,437.933,0.57011,0.61584,0.93275,0.84453,0.75354,0.80003,0.68701,0.63914,0.9473,0.96997,0.0004085,0.0004085,0.0004085
70,444.281,0.56376,0.60532,0.92808,0.84725,0.82729,0.84735,0.71954,0.65428,0.8049,0.95315,0.000396125,0.000396125,0.000396125
71,450.594,0.55053,0.59385,0.92256,0.8285,0.80425,0.81842,0.69448,0.5964,0.88653,0.93379,0.00038375,0.00038375,0.00038375
72,456.892,0.5497,0.55986,0.90825,0.84953,0.83988,0.84812,0.72162,0.61947,0.78081,0.94493,0.000371375,0.000371375,0.000371375
73,463.207,0.55746,0.54135,0.91413,0.8237,0.83091,0.83997,0.71043,0.64837,0.81063,0.97265,0.000359,0.000359,0.000359
74,469.486,0.54324,0.54781,0.90199,0.85385,0.84021,0.8455,0.72626,0.63303,0.80264,0.95863,0.000346625,0.000346625,0.000346625
75,475.808,0.53656,0.56784,0.90685,0.81589,0.80051,0.81701,0.70471,0.60473,0.92782,0.93841,0.00033425,0.00033425,0.00033425
76,482.13,0.54353,0.56397,0.91482,0.85295,0.83489,0.84018,0.71741,0.62019,0.85525,0.96154,0.000321875,0.000321875,0.000321875
77,488.472,0.52688,0.53916,0.90986,0.86922,0.8493,0.85481,0.72493,0.6086,0.78004,0.94501,0.0003095,0.0003095,0.0003095
78,494.783,0.53659,0.54355,0.91249,0.76847,0.79655,0.80116,0.68366,0.63816,0.95626,0.96637,0.000297125,0.000297125,0.000297125
79,501.137,0.51459,0.53413,0.90132,0.79375,0.77504,0.79705,0.67729,0.62253,0.93239,0.94769,0.00028475,0.00028475,0.00028475
80,507.496,0.53062,0.54123,0.90457,0.82916,0.77031,0.81206,0.69261,0.61449,0.93577,0.96135,0.000272375,0.000272375,0.000272375
81,513.844,0.51938,0.54529,0.90969,0.86754,0.8243,0.83155,0.71122,0.61596,0.89848,0.95062,0.00026,0.00026,0.00026
82,520.111,0.52714,0.56199,0.91647,0.86091,0.81934,0.84674,0.72194,0.62264,0.86676,0.93522,0.000247625,0.000247625,0.000247625
83,526.42,0.52492,0.51802,0.90344,0.81572,0.79896,0.82142,0.70058,0.62308,0.95879,0.9563,0.00023525,0.00023525,0.00023525
84,532.737,0.52413,0.51491,0.90138,0.87053,0.81543,0.8331,0.70525,0.62158,0.91475,0.96318,0.000222875,0.000222875,0.000222875
85,539.054,0.52475,0.51305,0.89741,0.84242,0.80977,0.83671,0.71161,0.60359,0.8634,0.95343,0.0002105,0.0002105,0.0002105
86,545.399,0.51038,0.53389,0.9056,0.83143,0.84755,0.83416,0.7114,0.61258,0.84178,0.96342,0.000198125,0.000198125,0.000198125
87,551.724,0.52098,0.50896,0.90973,0.85253,0.84515,0.85465,0.7201,0.62926,0.82083,0.95567,0.00018575,0.00018575,0.00018575
88,558.075,0.50599,0.51039,0.90225,0.82909,0.86119,0.85639,0.71615,0.61068,0.85413,0.94806,0.000173375,0.000173375,0.000173375
89,564.384,0.50216,0.51593,0.90428,0.83988,0.84742,0.84662,0.71811,0.63242,0.84216,0.94776,0.000161,0.000161,0.000161
90,570.714,0.5001,0.50353,0.90255,0.84532,0.81508,0.84423,0.72171,0.61928,0.86794,0.94879,0.000148625,0.000148625,0.000148625
91,601.862,0.58222,0.46597,0.87873,0.82995,0.84881,0.84414,0.71162,0.61928,0.8799,0.96624,0.00013625,0.00013625,0.00013625
92,608.018,0.55295,0.43438,0.87156,0.86105,0.83002,0.85785,0.72084,0.61558,0.85153,0.95271,0.000123875,0.000123875,0.000123875
93,614.198,0.5428,0.41948,0.87306,0.86866,0.81794,0.84928,0.71318,0.63005,0.84748,0.94795,0.0001115,0.0001115,0.0001115
94,620.297,0.54777,0.40243,0.86418,0.82941,0.8336,0.8209,0.70023,0.6305,0.88758,0.95574,9.9125e-05,9.9125e-05,9.9125e-05
95,626.437,0.52979,0.41542,0.85261,0.84337,0.81845,0.83964,0.71889,0.62275,0.86465,0.94696,8.675e-05,8.675e-05,8.675e-05
96,632.609,0.53393,0.40334,0.86223,0.86074,0.81595,0.84427,0.71582,0.59448,0.87427,0.94293,7.4375e-05,7.4375e-05,7.4375e-05
97,638.802,0.52966,0.39375,0.8639,0.82129,0.82877,0.83084,0.70207,0.63986,0.87623,0.95075,6.2e-05,6.2e-05,6.2e-05
98,644.98,0.53538,0.39748,0.86091,0.80836,0.83928,0.83686,0.70732,0.59929,0.88024,0.94072,4.9625e-05,4.9625e-05,4.9625e-05
99,651.166,0.52952,0.40063,0.86631,0.81658,0.84186,0.82728,0.69894,0.64266,0.89746,0.95385,3.725e-05,3.725e-05,3.725e-05
100,657.335,0.5289,0.38192,0.86636,0.8122,0.84631,0.83373,0.70835,0.60894,0.88905,0.94664,2.4875e-05,2.4875e-05,2.4875e-05
